Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
13998,2104,160,59,42,9999,0,1209,0,3799,4592,2,2,1171,441,1353,1,0,60,60,36,0,0,0,35,1,1832,1920,2638,1104,0,9,42,39,31,35,0,0,9,10,23,0,0,6100,235,0,143,5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,18,25,1,100,0,0,1,39,44,11,18,82,0,0,0,0,121
14998,2104,160,59,42,9999,0,1274,0,3795,4834,2,2,1171,441,1353,1,0,60,60,37,0,0,0,15,1,1832,1920,2748,1111,0,0,47,47,13,44,0,0,0,5,25,0,0,6100,235,0,143,5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,37,43,1,99,1,0,1,38,38,6,15,85,0,0,0,0,121
15997,2104,160,59,42,9999,0,1271,0,3795,4823,2,2,1171,441,1353,1,0,60,60,35,0,0,0,41,1,1832,1920,2806,1472,336,13,69,47,36,47,13,5,10,0,29,0,0,6100,235,0,143,5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,39,43,1,100,0,0,1,38,38,7,15,85,0,0,0,336,121
16997,2104,160,59,42,9999,0,1272,0,3795,4827,2,2,1171,441,1353,1,0,60,60,36,0,0,0,41,1,1832,1920,2752,1486,643,5,68,57,33,35,5,0,0,14,31,0,0,6100,235,0,143,5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,41,44,1,100,0,0,1,38,38,5,15,85,0,0,0,643,121
17998,2104,160,59,42,9999,0,1388,0,3795,5267,2,2,1171,441,1353,1,0,60,60,36,0,0,0,30,1,1832,1920,2696,1441,794,9,50,36,27,27,5,9,5,10,32,0,0,6100,235,0,143,5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,205,42,62,1,99,1,0,1,31,34,3,12,88,0,0,0,794,121
18099,2104,160,59,42,9999,0,1388,0,3795,5267,2,2,2419,441,2000,1,0,60,60,37,0,0,0,27,1,1832,1920,2726,1770,200,22,81,79,52,64,14,22,14,30,33,0,0,6100,235,0,143,5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,205,42,62,1,99,1,0,1,31,34,3,12,88,0,0,0,200,121
28999,1887,202,59,42,9999,0,1225,0,3792,4645,2,2,1171,441,1353,1,0,56,60,37,0,0,4,26,1,1832,1920,2562,1015,0,0,38,40,38,40,0,0,0,14,23,0,0,6112,280,0,186,5,192,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,18,25,1,100,0,0,2,37,44,11,18,82,0,0,0,0,121
29995,1887,202,59,42,9999,0,1218,0,3792,4618,2,2,1171,441,1353,1,0,61,60,36,0,0,0,59,1,1832,1920,2414,1010,0,17,36,27,38,39,9,17,0,0,21,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,18,25,1,99,1,0,2,39,44,11,18,82,0,0,0,0,121
30995,1887,202,59,42,9999,0,1227,0,3792,4652,2,2,1171,441,1353,1,0,60,60,36,0,0,0,26,1,1832,1920,2517,1161,0,4,47,16,39,42,0,0,4,5,24,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,17,25,1,100,0,0,2,35,44,11,18,82,0,0,0,0,121
31995,1887,202,59,42,9999,0,1170,0,3792,4436,2,2,1171,441,1353,1,0,60,60,36,0,0,0,26,1,1832,1920,2391,1082,0,5,47,23,27,35,5,0,5,10,22,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,15,25,1,100,0,0,2,25,43,10,18,82,0,0,0,0,121
32995,1887,202,59,42,9999,0,1172,0,3792,4444,2,2,1171,441,1353,1,0,60,60,37,0,0,0,40,1,1832,1920,2087,1050,0,5,44,6,30,17,5,0,0,5,20,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,15,25,1,99,1,0,2,23,43,9,18,82,0,0,0,0,121
33995,1887,202,59,42,9999,0,1194,0,3792,4527,2,2,1171,441,1353,1,0,60,60,36,0,0,0,29,1,1832,1920,1883,1056,0,18,25,22,17,38,18,13,0,0,18,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,17,25,1,100,0,0,2,36,44,11,18,82,0,0,0,0,121
34997,1887,202,59,42,9999,0,1208,0,3800,4590,2,2,1171,441,1353,1,0,60,60,36,0,0,0,55,1,1832,1920,2441,1106,0,5,42,35,38,44,5,0,0,13,23,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,18,25,1,100,0,0,1,39,44,11,18,82,0,0,0,0,121
35995,1887,202,59,42,9999,0,1204,0,3800,4575,2,2,1171,441,1353,1,0,60,60,36,0,0,0,68,1,1832,1920,2644,1098,0,9,35,31,50,42,0,9,9,14,24,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,18,26,1,100,0,0,1,39,44,12,19,81,0,0,0,0,121
36995,1887,202,59,42,9999,0,1299,0,3800,4936,2,2,1171,441,1353,1,0,60,60,36,0,0,0,25,1,1832,1920,2655,1102,0,9,41,25,35,39,0,9,0,5,23,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,35,32,1,100,0,0,1,35,33,16,12,88,0,0,0,0,121
37996,1887,202,59,42,9999,0,1310,0,3800,4978,2,2,1171,441,1353,1,0,60,60,37,0,0,0,38,1,1832,1920,2499,1517,0,9,57,30,29,19,9,0,0,5,29,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186,41,28,1,99,1,0,0,32,34,13,13,87,0,0,0,0,121
38995,1887,202,59,42,9999,0,1323,0,3800,5027,2,2,1171,441,1353,1,0,60,60,36,0,0,0,70,1,1832,1920,2611,2543,311,14,50,35,42,35,14,0,0,10,35,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,35,43,1,100,0,0,1,35,39,10,15,85,0,0,0,311,121
39996,1887,202,59,42,9999,0,1286,0,3800,4886,2,2,1171,441,2000,1,0,60,60,36,0,0,0,65,1,1832,1920,2667,1418,294,5,68,27,41,57,5,0,0,10,28,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,35,44,1,99,1,0,1,35,39,11,15,85,0,0,0,294,121
40997,1887,202,59,42,9999,0,1500,0,3800,6745,2,2,2419,441,2000,1,0,60,60,36,0,0,0,37,0,1832,1920,2602,1411,284,31,100,100,100,94,19,31,23,19,6,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,302,31,39,1,99,1,0,1,16,37,3,4,96,0,0,0,284,121
41995,1887,202,59,42,9999,0,1500,0,3800,6102,2,2,2419,441,2000,1,0,49,60,36,0,0,38,43,0,1832,1920,3175,3143,0,19,94,89,89,94,15,19,0,21,44,0,0,6112,280,0,186,5,192,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,378,31,40,1,99,1,0,1,19,37,5,3,97,0,0,0,0,121
42996,1887,202,59,42,9999,0,1500,0,3800,6410,2,2,2419,441,2000,1,0,61,60,171,0,0,0,46,0,1824,1920,2126,3643,0,10,57,60,60,55,5,0,10,23,47,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,30,23,1,100,0,0,1,18,38,0,0,100,0,55,1672,1672,121
43997,1887,202,59,42,9999,0,1500,0,3800,6205,2,2,2419,441,2000,1,0,60,60,169,0,0,3,19,0,1824,1920,1926,2692,0,0,89,80,89,77,0,0,0,22,31,0,0,6112,280,0,186,5,192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
44996,1887,202,59,42,9999,0,1500,0,3766,6006,2,2,2419,441,2000,1,0,60,60,129,0,0,0,139,0,1824,1920,3211,1076,0,18,50,25,45,52,18,18,14,5,27,0,0,6112,280,0,186,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
45997,1887,202,59,42,9999,0,1500,0,3766,5694,2,2,1171,441,1353,1,0,59,60,90,0,0,2,71,0,1824,1920,3021,1070,0,14,63,27,42,41,14,5,0,11,28,0,0,6112,280,0,186,5,192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
46998,1887,202,59,42,9999,0,1467,0,3766,5524,2,2,1171,441,1353,1,0,59,60,77,0,0,4,24,0,1824,1920,3388,1178,0,15,50,56,47,55,5,15,11,14,26,0,0,6112,280,0,186,5,192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,30,23,1,100,0,0,1,15,35,0,0,100,0,0,0,0,121
48001,1887,202,59,42,9999,0,1500,0,3766,5709,2,2,1171,441,1353,1,0,57,60,80,0,0,4,47,0,1824,1920,3228,980,0,23,85,83,80,94,11,5,23,5,27,0,0,6112,280,0,186,5,192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
49004,1473,387,59,42,9999,0,1500,0,3766,5667,2,2,1171,441,1353,1,0,60,60,72,0,0,3,47,0,1824,1920,3296,1094,0,27,85,59,59,73,10,27,26,9,28,0,0,6541,465,0,369,6,376,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
49998,1473,387,59,42,9999,0,1455,0,3766,5479,2,2,1171,441,1353,1,0,60,60,138,0,0,0,33,0,1824,1920,3286,1086,0,15,89,84,89,89,5,15,0,10,28,0,0,6541,465,0,369,6,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
50997,1473,387,59,42,9999,0,1438,0,3766,5415,2,2,1171,441,1353,1,0,60,60,131,0,0,0,61,0,1824,1920,3078,1095,0,19,50,26,47,57,5,19,5,10,28,0,0,6541,465,0,369,6,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
51997,1473,387,59,42,9999,0,1333,0,3766,5020,2,2,1171,441,1353,1,0,60,60,95,0,0,0,24,0,1824,1920,2963,1086,0,26,52,35,44,44,10,26,22,5,26,0,0,6541,465,0,369,6,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,13,37,0,0,100,0,0,0,0,121
52997,1473,387,59,42,9999,0,1459,0,3766,5494,2,2,1171,441,1353,1,0,53,60,93,0,0,2,33,0,1824,1920,2887,795,0,19,47,45,35,56,10,14,19,14,22,0,0,6541,465,0,369,6,376,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
53998,1473,387,59,42,9999,0,1470,0,3766,5536,2,2,1171,441,1353,1,0,53,60,96,0,0,10,29,0,1824,1920,3207,1062,0,0,50,52,47,47,0,0,0,10,28,0,0,6541,465,0,369,6,376,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,31,24,1,100,0,0,1,17,38,1,0,100,0,0,0,0,121
54997,1473,387,59,42,9999,0,1348,0,3776,5090,2,2,1171,441,1353,1,0,60,60,104,0,0,7,33,0,1824,1920,3205,1146,0,14,63,44,52,54,10,0,14,0,31,0,0,6541,465,0,369,6,376,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,13,38,0,0,100,0,0,0,0,121
55997,1473,387,59,42,9999,0,1433,0,3776,5411,2,2,1171,441,1353,1,0,60,60,111,0,0,0,52,0,1824,1920,2865,795,0,19,47,60,52,57,14,19,19,0,24,0,0,6541,465,0,369,6,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
56998,1473,387,59,42,9999,0,1461,0,3776,5516,2,2,1171,441,1353,1,0,56,60,106,0,0,2,99,0,1824,1920,3226,1102,0,10,57,36,50,47,5,10,5,5,28,0,0,6541,465,0,369,6,376,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
57997,1473,387,59,42,9999,0,1465,0,3776,5531,2,2,1171,441,1555,1,0,60,60,102,0,0,7,37,0,1824,1920,3245,1124,0,5,58,38,55,54,5,0,5,5,28,0,0,6541,465,0,369,6,376,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
58998,1473,387,59,42,9999,0,1479,0,3776,5584,2,2,1171,441,1555,1,0,59,60,96,0,0,0,24,0,1824,1920,3156,1099,0,22,57,39,27,47,5,5,22,5,28,0,0,6541,465,0,369,6,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
59997,1473,387,59,42,9999,0,1500,0,3769,5868,2,2,1171,441,1555,1,0,60,60,99,0,0,3,26,0,1824,1920,3285,1127,0,18,42,45,50,42,18,10,10,10,27,0,0,6541,465,0,369,6,376,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
60997,1473,387,59,42,9999,0,1500,0,3769,5698,2,2,1171,441,1555,1,0,60,60,104,0,0,0,57,0,1824,1920,3096,1120,0,11,43,39,36,47,11,5,5,10,28,0,0,6541,465,0,369,6,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
61999,1473,387,59,42,9999,0,1383,0,3769,5212,2,2,1171,441,1555,1,0,60,60,101,0,0,0,72,0,1824,1920,3275,1106,0,19,42,44,33,47,0,10,19,0,28,0,0,6541,465,0,369,6,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,30,23,1,100,0,0,1,14,38,0,0,100,0,0,0,0,121
62997,1473,387,59,42,9999,0,1419,0,3769,5348,2,2,1171,441,1555,1,0,60,60,95,0,0,0,36,0,1824,1920,3011,831,0,19,37,33,52,50,5,19,19,0,23,0,0,6541,465,0,369,6,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,29,23,1,100,0,0,1,19,39,0,0,100,0,0,0,0,121
64000,1473,387,59,42,9999,0,1497,0,3769,5642,2,2,1171,441,1555,1,0,56,60,90,0,0,2,24,0,1824,1920,3083,1055,0,10,59,39,44,50,5,10,5,9,25,0,0,6541,465,0,369,6,376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,45,31,2,100,0,0,1,19,33,5,0,100,0,0,0,0,121
64998,1473,387,59,42,9999,0,1493,0,3773,5633,2,2,1171,441,1555,1,0,59,60,96,0,0,8,22,0,1824,1920,3282,1317,0,10,66,39,44,38,10,0,5,0,29,0,0,6541,465,0,369,6,376,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
65997,1473,387,59,42,9999,0,1483,0,3773,5595,2,2,1171,441,1555,1,0,60,60,103,0,0,0,29,0,1824,1920,3309,1106,0,19,47,36,52,52,14,14,19,0,27,0,0,6541,465,0,369,6,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,0,121
66997,1473,387,59,42,9999,0,1500,0,3773,5780,2,2,1171,441,1555,1,0,60,60,103,0,0,0,45,0,1824,1920,3122,1110,0,14,57,52,50,56,14,10,5,13,27,0,0,6541,465,0,369,6,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,30,23,1,100,0,0,1,17,38,0,0,100,0,0,0,0,121
67999,1473,387,59,42,9999,0,1500,0,3773,5912,2,2,1171,441,1353,1,0,60,60,103,0,0,0,21,0,1824,1920,3110,1110,0,10,50,44,50,47,5,10,0,10,28,0,0,6541,465,0,369,6,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,45,46,2,100,0,0,1,17,36,0,2,98,0,0,0,0,121
69002,1473,388,59,42,9999,0,1500,0,3773,5848,2,2,1171,441,1353,1,0,60,60,103,0,0,0,57,0,1824,1920,3400,1431,309,22,69,42,50,52,22,10,19,0,32,0,0,6541,467,0,370,6,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,30,23,1,100,0,0,1,18,38,0,0,100,0,0,0,309,121
69998,1473,388,59,42,9999,0,1500,0,3773,5859,2,2,1171,441,1555,1,0,60,60,105,0,0,0,60,0,1824,1920,3419,1225,130,26,68,31,57,60,14,26,14,5,31,0,0,6541,467,0,370,6,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,29,23,1,100,0,0,1,20,38,0,0,100,0,0,0,130,121
70998,1473,388,59,42,9999,0,1500,0,3773,6387,2,2,1171,441,1555,1,0,60,60,107,0,0,0,33,0,1824,1920,3378,1201,0,15,60,44,57,50,10,15,5,9,29,0,0,6541,467,0,370,6,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,45,31,2,100,0,0,1,19,33,5,0,100,0,0,0,0,121
71997,1473,388,59,42,9999,0,1500,0,3773,6331,2,2,1171,441,1555,1,0,60,60,109,0,0,0,58,0,1824,1920,3079,1486,0,11,64,44,54,52,0,11,5,10,35,0,0,6541,467,0,370,6,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,46,45,2,100,0,0,1,20,36,0,2,98,0,0,0,0,121
