Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_power_consumption,passthrough_brightness,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
10997,3261,156,96,31,9999,0,966,0,4220,4076,2,2,1171,441,1353,1,0,60,60,37,0,0,0,15,1,1832,1920,2548,2130,0,5,35,23,33,11,5,5,5,13,30,0,0,6079,244,0,145,5,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,234,17,15,1,100,0,0,1,30,38,11,13,87,0,0,0,0,121
11997,3261,156,96,31,9999,0,964,0,4220,4068,2,2,1171,441,1353,1,0,60,60,37,0,0,0,15,1,1832,1920,2473,2143,0,0,18,34,28,5,0,0,0,10,29,0,0,6079,244,0,145,5,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,17,15,1,100,0,0,2,29,38,11,13,87,0,0,0,0,121
12998,3261,156,96,31,9999,0,989,0,4220,4173,2,2,1171,441,1353,1,0,60,60,37,0,0,0,21,1,1832,1920,2475,2119,0,17,36,11,25,11,0,5,17,10,29,0,0,6079,244,0,145,5,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,231,17,15,1,100,0,0,1,29,38,11,13,87,0,0,0,0,121
13998,3261,156,96,31,9999,0,969,0,4220,4089,2,2,1171,441,1353,1,0,60,60,36,0,0,0,28,1,1832,1920,2633,2119,0,5,35,25,23,33,0,5,5,13,30,0,0,6079,244,0,145,5,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,236,17,15,1,100,0,0,1,30,38,11,13,87,0,0,0,0,121
14827,3261,156,96,31,9999,0,969,0,4216,4085,2,2,1171,441,1353,1,0,60,60,37,0,0,0,62,1,1832,1920,2602,2146,0,0,39,23,25,6,0,0,0,13,30,0,0,6079,244,0,145,5,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,239,17,15,1,100,0,0,1,30,38,11,13,87,0,0,0,0,121
101001,3079,184,96,31,0,0,0,0,4324,0,2,2,1171,441,2000,1,0,61,60,36,0,1,2,12,1,1832,1920,2622,1000,0,5,31,34,11,30,5,0,5,9,23,0,0,6108,273,0,174,5,179,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,20,26,1,100,0,0,1,41,44,9,19,81,0,0,0,0,121
101997,3079,184,96,31,0,0,393,0,4324,1699,2,2,1171,441,1353,1,0,60,60,36,0,0,0,99,1,1832,1920,2543,998,0,38,57,44,55,68,38,36,36,22,23,0,0,6108,273,0,174,5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,253,19,15,1,100,0,0,1,30,36,0,14,86,0,0,0,0,121
102997,3079,184,96,31,0,0,336,0,4324,1452,2,2,1171,441,1353,1,0,60,60,37,0,0,0,62,1,1832,1920,2443,2110,0,0,40,31,16,15,0,0,0,5,30,0,0,6108,273,0,174,5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,250,19,15,1,100,0,0,1,31,36,1,14,86,0,0,0,0,121
103997,3079,184,96,31,0,0,352,0,4324,1522,2,2,1171,441,1353,1,0,60,60,36,0,0,0,18,1,1832,1920,2558,2116,0,27,26,45,36,50,19,27,19,0,30,0,0,6108,273,0,174,5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,253,19,15,1,100,0,0,1,31,36,1,14,86,0,0,0,0,121
104998,3079,184,96,31,0,0,315,0,4324,1362,2,2,1171,441,1353,1,0,60,60,37,0,0,0,11,1,1832,1920,2594,2117,0,0,31,28,19,27,0,0,0,5,30,0,0,6108,273,0,174,5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,16,13,2,99,1,0,3,24,36,0,0,100,0,0,0,0,121
105997,3079,184,96,31,0,0,208,0,4324,899,2,2,1171,441,1353,1,0,15,60,36,0,0,26,2,0,1832,1920,3379,2087,0,18,33,26,25,16,0,13,18,13,12,0,0,6108,273,0,174,5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,729,24,13,1,100,0,0,2,9,31,0,0,100,0,0,0,0,121
106997,3079,184,96,31,0,0,49,0,4324,211,2,2,1171,441,2000,1,0,15,60,36,0,0,21,2,0,1832,1920,1751,1931,0,30,29,35,35,29,26,30,19,0,24,0,0,6108,273,0,174,5,179,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,732,24,13,1,100,0,0,2,9,31,0,0,100,0,0,0,0,121
107997,3079,184,96,31,49,0,209,0,4334,905,2,2,1171,441,1353,1,0,61,60,102,0,0,0,5,0,1344,1440,1690,1920,0,43,68,77,63,72,33,33,43,0,23,0,0,6108,273,0,174,5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,261,22,13,1,100,0,0,2,10,30,0,0,100,0,0,0,0,90
108998,3079,184,96,31,49,0,199,0,4334,862,2,2,1171,441,1353,1,0,58,60,95,0,0,7,4,0,1344,1440,1843,1937,0,22,42,22,27,38,18,22,18,14,25,0,0,6108,273,0,174,5,179,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,343,24,13,1,100,0,0,2,9,31,0,0,100,0,0,0,0,90
109997,3079,184,96,31,49,0,274,0,4334,1187,2,2,1171,441,1353,1,0,58,60,94,0,0,3,3,0,1344,1440,1831,1932,0,25,47,31,35,45,14,25,14,18,23,0,0,6108,273,0,174,5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,342,24,13,1,100,0,0,2,9,31,0,0,100,0,0,0,0,90
110997,3079,184,96,30,274,0,294,0,4355,1280,2,2,1171,441,1353,1,0,58,60,93,0,0,2,5,0,1344,1440,1765,1929,0,40,73,78,61,66,30,38,40,0,23,0,0,6108,273,0,174,5,179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,344,24,13,1,100,0,0,2,9,31,0,0,100,0,0,0,0,90
111997,3079,184,96,30,274,0,303,0,4355,1319,2,2,1171,441,1353,1,0,57,60,95,0,0,4,4,0,1344,1440,1754,1947,0,18,59,14,39,33,18,18,10,5,23,0,0,6108,273,0,174,5,179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,350,24,13,1,100,0,0,2,9,31,0,0,100,0,0,0,0,90
112997,3079,184,96,30,274,0,244,0,4355,1062,2,2,1171,441,1555,1,0,61,60,97,0,0,0,13,0,1344,1440,1866,1945,0,25,42,36,22,43,25,19,10,9,24,0,0,6108,273,0,174,5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,327,24,13,1,100,0,0,2,10,31,0,0,100,0,0,0,0,90
113997,3079,184,96,30,274,0,319,0,4355,1389,2,2,1171,441,1353,1,0,59,60,99,0,0,5,17,0,1344,1440,1720,1934,0,33,68,58,50,77,30,33,30,14,23,0,0,6108,273,0,174,5,179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,304,23,13,1,100,0,0,2,9,31,0,0,100,0,0,0,0,90
114998,3079,184,96,30,274,0,326,0,4355,1419,2,2,1171,441,1353,1,0,58,60,98,0,0,7,13,0,1344,1440,1779,1936,0,21,50,76,27,18,14,18,21,5,16,0,0,6108,273,0,174,5,179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,237,21,13,1,100,0,0,2,10,30,0,0,100,0,0,0,0,90
115966,3079,184,96,30,274,0,321,0,4362,1400,2,2,1171,441,1353,1,0,51,60,97,0,0,26,18,0,1344,1440,1720,1935,0,26,45,31,30,45,14,21,26,18,23,0,0,6108,273,0,174,5,179,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,272,21,13,1,100,0,0,2,10,30,0,0,100,0,0,0,0,90
213001,2916,272,96,31,9999,0,0,0,4329,0,2,2,1171,441,1353,1,0,61,60,35,0,0,1,26,0,1832,1920,2703,1046,0,17,22,42,15,11,0,17,9,0,23,0,0,6249,362,0,260,6,266,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,22,26,1,100,0,0,1,43,44,11,0,100,0,0,0,0,121
213996,2916,272,96,31,9999,0,0,0,4330,0,2,2,1171,441,1353,1,0,60,60,35,0,0,0,21,0,1832,1920,2574,1031,0,5,33,16,33,21,0,0,5,5,24,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,23,25,1,100,0,0,1,41,44,9,0,100,0,0,0,0,121
214997,2916,272,96,31,0,0,0,0,4330,0,2,2,1171,441,1353,1,0,60,60,37,0,0,0,95,0,1832,1920,2731,1026,0,5,35,17,23,15,0,5,0,9,24,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,24,26,1,100,0,0,1,44,44,1,0,100,0,0,0,0,121
215997,2916,272,96,31,0,0,0,0,4330,0,2,2,1171,441,1353,1,0,60,60,37,0,0,0,24,0,1832,1920,2713,1068,0,13,33,31,16,21,4,13,9,0,23,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,24,26,1,100,0,0,1,45,44,1,0,100,0,0,0,0,121
216997,2916,272,96,31,0,0,0,0,4330,0,2,2,1171,441,1353,1,0,60,60,36,0,0,0,7,0,1832,1920,2729,1040,0,0,33,26,23,31,0,0,0,0,25,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,24,26,1,100,0,0,1,46,44,1,0,100,0,0,0,0,121
217997,2916,272,96,31,0,0,0,0,4331,0,2,2,1171,441,1353,1,0,60,60,36,0,0,0,6,0,1832,1920,2635,1079,0,26,89,59,66,78,15,26,14,5,24,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,24,26,1,100,0,0,1,47,44,0,0,100,0,0,0,0,121
218997,2916,272,96,31,0,0,0,0,4331,0,2,2,1171,441,1353,1,0,60,60,37,0,0,0,27,0,1832,1920,2725,1060,0,5,21,22,16,21,0,0,5,9,24,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,24,26,1,100,0,0,1,47,44,0,0,100,0,0,0,0,121
219997,2916,272,96,31,0,0,0,0,4331,0,2,2,1171,441,1555,1,0,60,60,36,0,0,0,69,0,1832,1920,2683,1065,0,14,21,23,21,26,9,0,14,0,23,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,25,26,1,100,0,0,1,47,44,0,0,100,0,0,0,0,121
220997,2916,272,96,31,0,0,1205,0,4331,5218,2,2,1171,441,1353,1,0,60,60,36,0,0,0,71,0,1832,1920,2742,1008,0,5,52,36,42,44,5,5,5,17,25,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,24,25,1,100,0,0,1,46,44,0,0,100,0,0,0,0,121
221998,2916,272,96,31,0,0,1277,0,4331,5530,2,2,1171,441,1555,1,0,60,60,37,0,0,0,7,0,1832,1920,2758,1042,0,21,63,57,57,41,16,21,15,19,24,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,24,25,1,100,0,0,1,47,44,0,0,100,0,0,0,0,121
222997,2916,272,96,31,0,0,949,0,4331,4110,2,2,1171,441,1353,1,0,60,60,35,1,0,0,7,0,1832,1920,2661,1045,0,39,94,94,90,88,39,38,38,15,24,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,24,25,1,100,0,0,1,47,44,0,0,100,0,0,0,0,121
223997,2916,272,96,31,0,0,969,0,4331,4196,2,2,1171,441,1353,1,0,60,60,36,0,0,0,21,0,1832,1920,2677,1072,0,10,35,26,22,12,10,5,5,5,24,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,24,25,1,100,0,0,1,47,44,0,0,100,0,0,0,0,121
224999,2916,272,96,31,0,0,1003,0,4331,4343,2,2,1171,441,1804,1,0,60,60,36,0,0,0,48,0,1832,1920,2699,1086,0,19,38,25,33,43,9,5,19,0,24,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,23,26,1,100,0,0,1,43,44,8,0,100,0,0,0,0,121
225998,2916,272,96,31,0,0,990,0,4331,4287,2,2,1171,441,1353,1,0,60,60,37,0,0,0,123,0,1832,1920,2560,1395,193,36,85,66,75,78,30,27,36,31,27,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,38,34,1,100,0,0,1,38,40,11,3,97,0,0,0,193,121
226998,2916,272,96,31,0,0,1185,0,4331,5132,2,2,1171,441,1353,1,0,60,60,36,0,0,0,50,0,1832,1920,2763,1071,0,18,39,39,42,82,18,0,9,0,25,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,30,30,1,100,0,0,1,41,40,6,2,98,0,0,0,0,121
227998,2916,272,96,31,0,0,1062,0,4202,4462,2,2,1171,441,1353,1,0,60,60,36,0,0,0,122,0,1832,1920,2679,1420,199,10,39,47,44,66,0,10,5,9,28,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,38,34,1,100,0,0,1,40,38,3,3,97,0,0,0,199,121
228998,2916,272,96,32,9999,0,1055,0,4202,4433,2,2,1171,441,1353,1,0,60,60,36,0,0,0,81,0,1832,1920,2747,1497,199,5,40,38,29,35,0,0,5,10,28,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,38,34,1,100,0,0,1,40,38,3,3,97,0,0,0,199,121
229998,2916,272,96,32,9999,0,1139,0,4202,4786,2,2,1171,441,1353,1,0,60,60,37,0,0,0,13,0,1832,1920,2682,1437,209,5,43,44,27,26,4,5,0,0,29,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,38,34,1,100,0,0,1,41,38,3,3,97,0,0,0,209,121
230998,2916,272,96,32,9999,0,1049,0,4202,4407,2,2,1171,441,1353,1,0,60,60,37,0,0,0,8,0,1832,1920,2789,1415,199,10,45,40,45,45,0,0,10,5,29,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,38,34,1,100,0,0,1,41,38,3,3,97,0,0,0,199,121
231998,2916,272,96,32,9999,0,1337,0,4202,5618,2,2,1171,441,1353,1,0,60,60,37,0,0,0,4,0,1832,1920,2776,1506,202,14,52,42,29,40,10,14,14,5,11,0,0,6249,362,0,260,6,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,33,3,99,1,0,3,36,38,0,3,97,0,0,0,202,121
233003,2630,371,96,32,9999,0,1304,0,4202,5479,2,2,1171,441,1353,1,0,42,60,36,0,0,32,3,0,1832,1920,1951,1399,193,22,37,44,33,39,14,19,22,18,24,0,0,6574,461,0,359,6,365,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,48,33,2,100,0,0,2,15,33,0,2,98,0,0,0,193,121
233998,2630,371,96,32,9999,0,1299,0,4202,5458,2,2,1171,441,1353,1,0,58,60,93,0,0,4,10,0,1344,1440,1871,1403,193,22,44,31,42,31,19,19,22,0,22,0,0,6574,461,0,359,6,365,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,48,33,2,100,0,0,2,14,33,0,2,98,0,0,0,193,90
234998,2630,371,96,32,9999,0,1303,0,4202,5475,2,2,1171,441,1353,1,0,60,60,98,0,0,3,8,0,1344,1440,1924,1396,194,26,44,44,47,47,19,19,26,5,22,0,0,6574,461,0,359,6,365,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,48,33,2,100,0,0,2,14,33,0,2,98,0,0,0,194,90
235998,2630,371,96,32,9999,0,1296,0,4202,5445,2,2,1171,441,1353,1,0,60,60,97,0,0,0,6,0,1344,1440,1871,1394,192,14,41,39,47,25,14,14,10,5,23,0,0,6574,461,0,359,6,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,48,33,2,100,0,0,2,15,33,0,2,98,0,0,0,192,90
236998,2630,371,96,32,9999,0,1333,0,4202,5601,2,2,1171,441,1353,1,0,60,60,97,0,0,0,5,0,1344,1440,1831,1377,199,14,50,38,37,44,5,5,14,0,22,0,0,6574,461,0,359,6,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,48,33,2,100,0,0,2,14,33,0,2,98,0,0,0,199,90
237998,2630,371,96,32,9999,0,1331,0,4178,5560,2,2,1171,441,1555,1,0,60,60,90,0,0,2,59,0,1344,1440,1858,1373,190,26,47,36,35,38,22,22,26,0,23,0,0,6574,461,0,359,6,365,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,48,33,2,100,0,0,2,14,33,0,2,98,0,0,0,190,90
238998,2630,371,96,32,9999,0,1338,0,4178,5590,2,2,1171,441,1555,1,0,59,60,83,0,0,0,58,0,1344,1440,1970,1412,191,22,52,57,45,39,19,14,22,21,23,0,0,6574,461,0,359,6,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,47,33,2,100,0,0,1,15,33,0,2,98,0,0,0,191,90
239999,2630,371,96,32,9999,0,1324,0,4178,5531,2,2,1171,441,1555,1,0,60,60,81,0,0,0,6,0,1344,1440,1797,1389,190,19,44,44,50,25,14,19,5,17,23,0,0,6574,461,0,359,6,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,48,33,2,100,0,0,2,14,33,0,2,98,0,0,0,190,90
240999,2630,371,96,32,9999,0,1286,0,4178,5372,2,2,1171,441,1555,1,0,60,60,83,0,0,0,13,0,1344,1440,1881,1392,194,22,63,13,57,50,15,22,22,0,20,0,0,6574,461,0,359,6,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,48,33,2,100,0,0,2,13,33,0,2,98,0,0,0,194,90
241998,2630,371,96,32,9999,0,1416,0,4178,5916,2,2,1171,441,1804,1,0,57,60,84,0,0,4,17,0,1344,1440,1873,1387,194,27,73,36,44,52,25,27,19,5,23,0,0,6574,461,0,359,6,365,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,48,33,2,100,0,0,2,14,33,0,2,98,0,0,0,194,90
242998,2630,371,96,32,9999,0,1379,0,4178,5761,2,2,1171,441,1353,1,0,60,60,93,0,0,0,30,0,1344,1440,1783,1384,199,30,52,29,44,72,19,30,11,0,23,0,0,6574,461,0,359,6,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,48,33,2,100,0,0,2,13,33,0,2,98,0,0,0,199,90
243999,2630,371,96,32,9999,0,1359,0,4178,5677,2,2,1171,441,1555,1,0,59,60,106,0,0,2,38,0,1344,1440,1834,1378,197,31,59,31,39,19,31,27,27,13,23,0,0,6574,461,0,359,6,365,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,48,33,2,100,0,0,2,14,33,0,2,98,0,0,0,197,90
